categories,name,kkal,belki,fat,ugl
Сырье и приправы,Соус ремулад,89,0.2,9.0,1.1
Сырье и приправы,Разрыхлитель теста,79,0.1,0.0,19.6
Сырье и приправы,Майонез Лёгкий,299,0.3,30.0,5.2
Сырье и приправы,Желатин пищевой,355,87.2,0.4,0.7
Сырье и приправы,Соус ореховый,473,23.4,37.5,10.5
Сырье и приправы,Соус хойсин,30,0.2,0.0,8.1
Сырье и приправы,Перец халапеньо,30,1.4,0.6,5.9
Сырье и приправы,Сахар ванильный Dr.Oetker с натуральной ванилью,396,0.2,0.4,98.0
Сырье и приправы,Приправа для супа,173,10.3,1.5,29.5
Сырье и приправы,Соус сметанный с шампиньонами,169,0.6,14.5,9.1
Сырье и приправы,Хрен тёртый с клюквой,129,1.0,4.1,22.1
Сырье и приправы,Шалфей сушеный,315,10.6,12.8,20.4
Сырье и приправы,Приправа для фарша,144,6.0,2.0,25.5
Сырье и приправы,Жидкий дым,,0.1,0.1,0.1
Сырье и приправы,Тамариндовая паста,239,2.8,0.6,62.5
Сырье и приправы,Соус Kuhne Американский цезарь,241,2.8,21.5,4.7
Сырье и приправы,Эстрагон сушеный,295,22.7,7.2,42.8
Сырье и приправы,Анис,337,17.6,15.9,35.4
Сырье и приправы,Кориандр молотый,298,12.3,17.7,13.1
Сырье и приправы,Цедра апельсина,16,0.9,0.1,3.0
Сырье и приправы,Перец чёрный молотый,251,10.4,3.3,38.7
Сырье и приправы,Уксус яблочный 3%,11,0.0,0.0,2.3
Сырье и приправы,Патока кукурузная,316,0.0,0.3,78.3
Сырье и приправы,Приправа Maggi Cупер весенняя зелень,75,0.8,2.6,11.9
Сырье и приправы,Уксус яблочный 5%,18,0.0,0.0,0.7
Сырье и приправы,Сухари панировочные Myllyn Paras,372,13.9,2.5,72.5
Сырье и приправы,Петрушка сушеная,276,22.4,4.4,21.2
Сырье и приправы,Лимонная кислота,,0.0,0.0,0.0
Сырье и приправы,Орегано сушеный,306,11.0,10.3,21.6
Сырье и приправы,Крахмал кукурузный,329,1.0,0.6,85.2
Сырье и приправы,Соус Dolmio томатный традиционный,48,1.5,1.3,7.5
Сырье и приправы,Мёд дягилевый,329,0.2,0.0,82.0
Сырье и приправы,Черемуха молотая,101,8.4,0.0,16.8
Сырье и приправы,Шалфей,49,3.7,0.4,8.0
Сырье и приправы,Приправа Vegeta для курицы,161,8.4,1.2,29.1
Сырье и приправы,Желе Dr.Oetker со вкусом Клубники,388,14.0,0.0,80.0
Сырье и приправы,Желе Dr.Oetker со вкусом Лимона,375,13.1,0.0,80.7
Сырье и приправы,Соус коричневый эспаньоль,98,0.7,9.1,3.3
Сырье и приправы,Соус Пад Тай,375,14.6,27.1,25.0
Сырье и приправы,Соус Табаско перечный с чесноком,32,1.5,0.8,4.8
Сырье и приправы,Хлебные крошки,395,14.4,5.7,77.5
Сырье и приправы,Приправа Kamis Прованские травы,204,15.5,6.5,20.9
Сырье и приправы,Розмарин,131,3.3,5.9,20.7
Сырье и приправы,Воздушный рис,402,6.3,0.5,89.8
Сырье и приправы,Соус барбекю Heinz,119,1.1,0.0,28.6
Сырье и приправы,Кетчуп Heinz супер острый,96,0.9,0.0,23.2
Сырье и приправы,Миндальный экстракт,,0.1,0.1,0.1
Сырье и приправы,Приправа Knorr Секрет сациви,307,6.0,6.5,55.0
Сырье и приправы,Приправа Maggi Зажарка со сладким перцем,242,5.0,10.7,31.3
Сырье и приправы,Ромовая эссенция,42,0.0,0.0,0.4
Сырье и приправы,Желатин листовой,336,85.0,0.5,0.0
Сырье и приправы,Мёд подсолнечный,320,1.0,0.0,79.0
Сырье и приправы,Сахар Мистраль коричневый кристаллы,394,0.0,0.0,98.5
Сырье и приправы,Клетчатка Агросельпром из отрубей ржи,284,11.0,3.0,56.8
Сырье и приправы,Соус красный основной,48,1.1,6.2,2.0
Сырье и приправы,Клетчатка Агросельпром из отрубей гречихи,343,15.5,4.3,64.5
Сырье и приправы,Тимьян (чабрец),101,5.6,1.7,10.5
Сырье и приправы,Майонез японский,134,4.3,10.2,5.8
Сырье и приправы,Имбирь,80,1.8,0.8,15.8
Сырье и приправы,Майонез Calve Экстра Легкий,110,1.0,8.0,10.0
Сырье и приправы,Зира,112,12.0,5.0,32.0
Сырье и приправы,Сахарная пудра,374,0.0,0.0,99.8
Сырье и приправы,Соус наршараб,270,0.5,0.2,67.6
Сырье и приправы,Приправа Maggi Букет приправ для курицы,144,6.2,2.2,23.9
Сырье и приправы,Желе Dr.Oetker со вкусом Апельсина,374,13.1,0.0,80.4
Сырье и приправы,Мускатный цвет (мацис),475,6.7,32.3,30.3
Сырье и приправы,Приправа Vegeta для говядины,161,9.4,1.7,27.1
